124.12,366.878,245.231,63.5146,90.1441,270.966,46.2194,0,1431.4,88.2819,288.448,427.517,532.046,113.738,84.8736,408.198,109.98,296.562,563.989,1090.54,227.04,131.92,267.447,837.789,92.0282,199.245,340.897,255.649,198.019,439.909,858.364,412.378,847.557,144.244,797.833,1115.89,1002.15,508.163,455.062,1091.73,3158.13,55.1784,99.63,593.126,116.236,56.8929,125.326,48.9801,225.82,92.8985,233.849,293.782,127.677,204.966,2971.61,105.429,0,2852.17,161.541,185.463,205.783,664.919,133.936,207.133,226.868,153.951,311.245,77.4898,548.584,226.297,195.941,71.4746,74.6092,729.031,694.653,251.24,282.596,1475.43,83.5504,288.076,88.2012,426.534,81.9797,234.795,465.516,130.793,103.651,102.62,201.852,913.091,1758.72,116.233,96.9605,310.153,397.477,202.382,122.98,554.464,312.512,257.566,388.542,250.324,407.924,112.944,64.3839,320.27,65.6052,0,446.46,219.649,146.86,142.248,351.505,98.2898,124.953,955.709,162.518,131.396,410.888,194.505,280.014,164.412,166.367,292.704,339.525,76.446,114.561,1383.1,257.89,199.255,602.312,130.239,276.436,187.215,272.088,271.384,1018.37,96.1985,531.05,75.0651,61.4867,68.2288,404.645,156.341,225.524,128.041,320.161,545.153,229.408,418.875,29.3177,380.126,355.575,236.762,127.143,109.409,326.719,436.079,273.686,111.454,109.155,75.4626,349.039,443.56,0,1245.42,301.643,102.057,180.856,77.0041,167.411,424.342,349.799,639.073,177.124,0,36.075,241.711,0,149.094,53.4947,1087.17,321.317,591.614,102.967,171.122,509.718,96.9226,61.6111,416.384,111.867,108.468,308.654,0,397.202,473.433,123.728,242.361,572.03,71.3681,377.85,176.291,371.181,2731.14,256.299,84.4569,341.773,264.179,100.597,705.152,366.961,326.174,50.851,492.068,250.22,2204.08,221.939,101.228,162.083,126.204,105.446,1184.6,1550.05,0
0,0,0,0,0,0,0,0,249.933,185.395,247.562,237.659,92.2486,102.872,248.49,69.0881,114.731,122.723,185.924,311.785,234.844,97.4394,89.7782,162.61,243.02,110.999,120.79,273.542,140.53,52.1426,153.403,134.392,55.5364,349.497,102.499,18.4962,61.7368,240.789,203.597,166.689,68.3455,384.537,185.165,148.735,47.1135,255.264,324.287,71.9198,176.999,36.8126,116.018,51.0986,73.6781,42.9272
0,0,0,0,0,0,0,0,233.69,139.121,105.499,23.4262,44.9575,205.656,275.447,45.4261,78.6527,215.9,37.5277,155.511,32.684,196.412,186.214,62.2758,99.5431,67.283,19.0594,23.8651,29.8448,203.665,32.3545,75.1134,19.9399,188.981,42.5543,48.7407,25.9838,25.1931,90.1771,250.712,127.13,71.6806,32.5763,25.2613,20.6089,42.4487,164.443,14.414,23.7867,54.234,147.575,68.115
0,0,0,0,0,0,0,0,147.551,352.324,263.017,87.1497,40.3382,105.846,129.806,216.062,335.188,114.887,292.1,173.136,607.443,54.5718,34.9979,110.498,99.7712,83.4828,44.0208,169.419,99.6991,181.801,47.0414,286.076,90.2964,276.908,60.1857,307.406,125.595,128.789,276.074,100.296,285.704,59.3863,23.9441,51.7046,41.6486,948.713,71.9944,335.216,44.1422,242.123,181.84
0,0,45.4287,0,108.401,0,0,0,0,0,64.0186,88.8153,310.548,108.097,209.478,192.284,375.746,117.217,285.204,61.5038,151.488,149.957,107.777,47.3168,43.403,63.8694,123.842,136.089,141.986,172.67,99.2702,51.9962,123.994,81.1835,216.132,109.008,60.5943,151.076,39.5373,109.922,77.4768,209.943,300.884,74.8876,26.1686,93.4657,69.259,32.1873,184.349,40.3818,123.276
0,102.294,137.504,0,0,190.379,0,0,0,192.861,0,0,251.579,693.474,45.534,211.288,144.059,246.4,785.496,292.72,76.5616,223.857,77.8516,248.903,450.745,957.157,42.0178,310.698,675.733,723.063,539.754,161.436,525.694,91.8011,120.689,134.281,135.022,19.0467,157.018,721.195,460.549,147.381,255.689,82.4208,208.916,72.7195,91.898,2226.32,153.69,108.864,197.105,315.129,856.915,103.01,88.823,58.5701,216.19,76.2057,195.288,225.108,198.878,97.2258,194.56,175.42,114.081,421.322,60.7553,122.921,263.971,268.227
0,0,0,0,0,0,0,0,48.7349,25.4152,48.5087,63.5378,42.3706,121.948,226.498,21.3598,85.4265,43.8809,126.4,123.001,17.1328,188.569,103.983,55.1326,66.6862,31.109,101.432,51.2849,63.345,74.7612,117.575,110.569,24.2325,36.494,44.6132,75.9639,162.833,40.7252,88.0825,35.8023,134.48,205.43,99.4561,139.553,43.7955,193.824,21.5444,57.3248,94.6082,60.7254
0,0,0,0,0,0,0,0,25.5233,25.7265,97.5102,27.0201,48.7138,13.3966,40.6148,47.0856,21.0213,37.3024,10.1107,63.0771,26.1651,17.4498,19.2647,27.8247,28.9493,60.5886,20.1978,22.2302,31.7561,20.5527,14.1139,22.4886,22.109,44.1517,71.5092,20.2084,19.8116,9.61519,61.9313,26.813,20.9056,13.7827,26.4976,31.3105,51.7611,48.381,104.811,53.2005,19.2807,46.9765,17.4106
0,0,0,0,0,0,0,0,37.5872,14.7906,34.7612,31.7775,50.1732,27.219,47.1158,28.1085,17.7896,14.0287,38.7009,24.4946,14.4834,17.4353,67.039,65.5781,41.4645,69.5852,26.4098,18.8013,29.5344,77.2948,53.4032,47.0829,25.523,23.5405,61.0084,59.2835,66.4857,23.2259,37.4113,44.5705,76.1219,86.4048,69.9846,29.7848,77.5241,48.2926,26.1897,49.6167,10.0412,153.873
0,0,0,0,0,0,0,0,308.873,156.782,118.992,208.335,98.0784,167.601,183.428,17.0628,126.249,112.089,251.124,167.937,700.881,638.826,66.9267,90.7169,102.641,50.975,324.571,295.308,371.628,167.801,271.944,460.561,133.434,211.086,246.411,214.745,82.9538,44.6818,41.4664,78.9142,450.025,72.5149,114.945,34.1696,123.15,123.247,517.517,59.8403,343.337,109.656,53.9138,225.184
0,0,0,0,0,0,0,0,81.1112,47.8415,30.5678,31.0241,20.0289,37.3768,12.9992,31.0055,17.0502,17.693,20.1919,41.1276,25.094,11.3996,69.511,32.067,25.085,56.1934,15.9079,19.0255,108.998,34.9702,18.0082,46.2658,46.0097,19.4256,111.506,47.9127,28.4346,47.8235,15.788,18.721,24.291,16.5577,24.0445,20.0534,102.444,14.2544,14.8588,59.2215,10.2781,18.9017
0,0,0,0,0,0,0,0,58.2099,578.478,32.5519,198.647,115.111,558.71,206.154,694.323,102.458,275.974,479.272,498.779,102.954,66.5764,318.008,133.436,121.189,56.1646,69.8729,113.52,235.817,139.326,18.9408,140.595,32.3279,75.8403,76.4514,120.126,106.055,202.442,163.238,42.9793,177.958,93.8948,264.392,61.4912,63.0114,79.3627,66.3627,22.0391,130.599,217.764,253.076
0,0,0,0,0,0,0,0,145.299,681.543,150.979,200.853,800.027,779.47,218.553,557.135,461.829,217.936,111.697,216.258,156.521,1047.19,243.158,286.532,318.999,609.486,906.146,380.2,533.858,103.136,401.175,521.434,204.881,52.1532,123.305,130.067,86.3684,527.963,395.721,351.983,171.218,251.241,92.0845,140.012,1127.01,51.2573,185.402,278.149,515.704,179.199,122.561,304.032,298.381,89.2115,246.939,65.1688,119.713
0,0,0,0,0,0,0,0,30.5764,111.073,87.344,82.7987,22.3106,34.1488,21.8394,20.6226,43.8244,61.5957,54.8043,46.6817,52.6144,25.8322,13.0366,80.522,73.4943,19.3937,48.4448,30.6764,62.7226,77.2022,44.8854,34.2979,113.136,19.664,50.4556,72.5605,40.628,96.4364,45.3825,90.1748,53.6647,70.2941,85.1874,26.3272,99.7054,54.6503,42.2187,27.3035,29.9649,19.7435
63.1983,0,101.223,0,0,0,0,0,0,0,101.472,312.073,121.168,75.1947,67.0025,48.8961,77.6938,212.083,25.0246,554.978,79.7078,104.619,466.737,34.3995,102.591,38.17,86.4286,130.792,132.817,42.5503,57.8491,41.1273,177.121,233.519,44.4399,121.777,440.991,116.944,58.6322,40.9772,725.702,54.1516,56.8755,173.751,28.546,945.725,139.378,309.906,174.396,374.286,376.312,622.1
0,0,0,0,0,0,0,0,75.4641,111.757,78.4236,78.3514,176.946,214.732,96.0254,32.0104,84.5445,21.835,39.0305,87.0381,19.6139,77.6503,84.4845,81.2529,73.6698,24.683,15.1485,30.6105,314.192,109.591,40.3629,68.9391,120.481,40.7359,21.1853,59.3379,102.612,79.9136,34.6894,39.5113,20.5507,26.8887,47.3959,33.0414,39.422,22.47,26.8024,57.6683,259.02,77.4158
